,name,normal_acc,normal_acc_attack,soup_acc,soup_acc_attack
345,NN_tune_trainable_dbca4_00540_540_seed=541_2022-09-14_11-11-06,0.564,0.0838,0.6406,0.0855
346,NN_tune_trainable_dbca4_00368_368_seed=369_2022-08-31_17-04-11,0.559,0.0944,0.6486,0.0955
347,NN_tune_trainable_dbca4_00157_157_seed=158_2022-08-26_13-37-28,0.564,0.0931,0.6429,0.0933
348,NN_tune_trainable_dbca4_00579_579_seed=580_2022-09-18_09-25-58,0.563,0.0889,0.6406,0.0882
349,NN_tune_trainable_dbca4_00161_161_seed=162_2022-08-26_15-56-49,0.559,0.0938,0.642,0.0947
350,NN_tune_trainable_dbca4_00508_508_seed=509_2022-09-11_05-57-17,0.562,0.0809,0.6443,0.0836
351,NN_tune_trainable_dbca4_00603_603_seed=604_2022-09-20_19-17-42,0.569,0.0843,0.6427,0.0868
352,NN_tune_trainable_dbca4_00841_841_seed=842_2022-10-14_08-37-19,0.565,0.0921,0.64,0.0913
353,NN_tune_trainable_dbca4_00372_372_seed=373_2022-08-31_19-28-28,0.562,0.0856,0.6384,0.088
354,NN_tune_trainable_dbca4_00565_565_seed=566_2022-09-16_23-35-32,0.568,0.0877,0.6411,0.0895
355,NN_tune_trainable_dbca4_00536_536_seed=537_2022-09-14_01-30-47,0.569,0.0868,0.6423,0.0847
356,NN_tune_trainable_dbca4_00913_913_seed=914_2022-10-21_05-55-09,0.542,0.0909,0.642,0.0932
357,NN_tune_trainable_dbca4_00472_472_seed=473_2022-09-07_14-54-39,0.569,0.0806,0.6457,0.0856
358,NN_tune_trainable_dbca4_00870_870_seed=871_2022-10-16_22-48-29,0.576,0.0903,0.6415,0.0918
359,NN_tune_trainable_dbca4_00001_1_seed=2_2022-08-22_15-18-16,0.573,0.0958,0.6401,0.0955
360,NN_tune_trainable_dbca4_00646_646_seed=647_2022-09-25_01-08-35,0.559,0.0887,0.6378,0.0878
361,NN_tune_trainable_dbca4_00260_260_seed=261_2022-08-29_02-11-26,0.558,0.0839,0.6386,0.0854
362,NN_tune_trainable_dbca4_00165_165_seed=166_2022-08-26_18-18-07,0.562,0.0824,0.6375,0.0838
363,NN_tune_trainable_dbca4_00394_394_seed=395_2022-09-01_08-33-01,0.56,0.0856,0.6414,0.0833
364,NN_tune_trainable_dbca4_00270_270_seed=271_2022-08-29_08-44-33,0.562,0.088,0.6401,0.0893
365,NN_tune_trainable_dbca4_00025_25_seed=26_2022-08-23_05-20-15,0.556,0.0832,0.6436,0.0827
366,NN_tune_trainable_dbca4_00556_556_seed=557_2022-09-16_01-49-50,0.569,0.0814,0.6412,0.0832
367,NN_tune_trainable_dbca4_00034_34_seed=35_2022-08-23_10-52-55,0.545,0.0822,0.6398,0.0847
368,NN_tune_trainable_dbca4_00839_839_seed=840_2022-10-14_03-50-31,0.547,0.0876,0.6403,0.09
369,NN_tune_trainable_dbca4_00080_80_seed=81_2022-08-24_14-32-01,0.567,0.0831,0.6454,0.0833
370,NN_tune_trainable_dbca4_00414_414_seed=415_2022-09-01_18-12-11,0.559,0.0838,0.6392,0.0837
371,NN_tune_trainable_dbca4_00145_145_seed=146_2022-08-26_06-35-00,0.565,0.0771,0.6405,0.0779
372,NN_tune_trainable_dbca4_00702_702_seed=703_2022-09-30_10-18-47,0.562,0.0936,0.6444,0.0949
373,NN_tune_trainable_dbca4_00425_425_seed=426_2022-09-01_18-12-11,0.571,0.0812,0.6424,0.0851
374,NN_tune_trainable_dbca4_00381_381_seed=382_2022-09-01_01-03-39,0.56,0.0847,0.6412,0.0871
375,NN_tune_trainable_dbca4_00755_755_seed=756_2022-10-05_17-57-26,0.563,0.0933,0.6419,0.092
376,NN_tune_trainable_dbca4_00924_924_seed=925_2022-10-22_08-23-42,0.561,0.0803,0.6355,0.0821
377,NN_tune_trainable_dbca4_00658_658_seed=659_2022-09-26_00-28-10,0.568,0.0877,0.6409,0.0893
378,NN_tune_trainable_dbca4_00220_220_seed=221_2022-08-28_02-47-26,0.569,0.083,0.639,0.0863
379,NN_tune_trainable_dbca4_00221_221_seed=222_2022-08-28_03-23-35,0.556,0.0834,0.6405,0.0869
380,NN_tune_trainable_dbca4_00067_67_seed=68_2022-08-24_07-01-29,0.571,0.0862,0.6372,0.0877
381,NN_tune_trainable_dbca4_00315_315_seed=316_2022-08-30_10-05-32,0.569,0.0858,0.6397,0.0874
382,NN_tune_trainable_dbca4_00531_531_seed=532_2022-09-13_13-24-05,0.559,0.0882,0.6399,0.0895
383,NN_tune_trainable_dbca4_00981_981_seed=982_2022-10-28_01-31-24,0.569,0.0803,0.6391,0.0809
384,NN_tune_trainable_dbca4_00661_661_seed=662_2022-09-26_07-40-45,0.566,0.0874,0.6443,0.0869
385,NN_tune_trainable_dbca4_00465_465_seed=466_2022-09-06_21-58-48,0.572,0.084,0.6379,0.0863
386,NN_tune_trainable_dbca4_00354_354_seed=355_2022-08-31_09-21-58,0.574,0.0873,0.6388,0.0873
387,NN_tune_trainable_dbca4_00987_987_seed=988_2022-10-28_15-56-37,0.557,0.0852,0.6432,0.0861
388,NN_tune_trainable_dbca4_00350_350_seed=351_2022-08-31_07-02-52,0.559,0.0862,0.6381,0.0888
389,NN_tune_trainable_dbca4_00638_638_seed=639_2022-09-24_07-39-10,0.551,0.0913,0.6399,0.0922
390,NN_tune_trainable_dbca4_00710_710_seed=711_2022-10-01_05-34-09,0.557,0.084,0.6425,0.0848
391,NN_tune_trainable_dbca4_00234_234_seed=235_2022-08-28_11-06-45,0.58,0.086,0.6395,0.0887
392,NN_tune_trainable_dbca4_00568_568_seed=569_2022-09-17_06-50-26,0.561,0.0892,0.6399,0.0892
393,NN_tune_trainable_dbca4_00018_18_seed=19_2022-08-23_00-41-11,0.559,0.0889,0.6433,0.0897
394,NN_tune_trainable_dbca4_00055_55_seed=56_2022-08-23_23-59-10,0.551,0.0879,0.6401,0.0882
395,NN_tune_trainable_dbca4_00294_294_seed=295_2022-08-29_22-36-04,0.546,0.088,0.6366,0.0866
396,NN_tune_trainable_dbca4_00169_169_seed=170_2022-08-26_20-37-27,0.569,0.0902,0.6376,0.0897
397,NN_tune_trainable_dbca4_00764_764_seed=765_2022-10-06_15-40-18,0.565,0.086,0.6422,0.0848
398,NN_tune_trainable_dbca4_00867_867_seed=868_2022-10-16_18-01-26,0.551,0.0838,0.6412,0.0849
399,NN_tune_trainable_dbca4_00086_86_seed=87_2022-08-24_18-47-43,0.564,0.0888,0.6422,0.0913
400,NN_tune_trainable_dbca4_00116_116_seed=117_2022-08-25_13-17-58,0.553,0.0788,0.638,0.0776
401,NN_tune_trainable_dbca4_00893_893_seed=894_2022-10-19_05-52-46,0.567,0.0865,0.6441,0.0881
402,NN_tune_trainable_dbca4_00599_599_seed=600_2022-09-20_09-39-18,0.561,0.0865,0.6361,0.0892
403,NN_tune_trainable_dbca4_00641_641_seed=642_2022-09-24_14-52-29,0.571,0.0879,0.6448,0.0903
404,NN_tune_trainable_dbca4_00089_89_seed=90_2022-08-24_20-53-53,0.556,0.0851,0.6385,0.0853
405,NN_tune_trainable_dbca4_00048_48_seed=49_2022-08-23_19-18-37,0.559,0.0897,0.6403,0.0879
406,NN_tune_trainable_dbca4_00308_308_seed=309_2022-08-30_06-33-30,0.558,0.0818,0.6367,0.0835
407,NN_tune_trainable_dbca4_00929_929_seed=930_2022-10-22_20-27-51,0.558,0.0882,0.641,0.0868
408,NN_tune_trainable_dbca4_00470_470_seed=471_2022-09-07_10-03-49,0.552,0.0912,0.6422,0.0908
409,NN_tune_trainable_dbca4_00618_618_seed=619_2022-09-22_07-28-08,0.564,0.0924,0.6374,0.0944
410,NN_tune_trainable_dbca4_00407_407_seed=408_2022-09-01_16-01-23,0.555,0.05,0.6336,0.1025
411,NN_tune_trainable_dbca4_00807_807_seed=808_2022-10-10_23-02-10,0.573,0.0849,0.6455,0.0863
412,NN_tune_trainable_dbca4_00506_506_seed=507_2022-09-11_01-07-29,0.566,0.0845,0.6426,0.0869
413,NN_tune_trainable_dbca4_00592_592_seed=593_2022-09-19_16-45-39,0.553,0.0789,0.6391,0.0798
414,NN_tune_trainable_dbca4_00122_122_seed=123_2022-08-25_16-37-01,0.569,0.0875,0.6409,0.0899
415,NN_tune_trainable_dbca4_00643_643_seed=644_2022-09-24_19-41-06,0.552,0.0881,0.6407,0.0913
416,NN_tune_trainable_dbca4_00884_884_seed=885_2022-10-18_08-19-25,0.558,0.0803,0.6435,0.0807
417,NN_tune_trainable_dbca4_00672_672_seed=673_2022-09-27_10-09-34,0.563,0.0832,0.6407,0.084
418,NN_tune_trainable_dbca4_00817_817_seed=818_2022-10-11_23-04-37,0.567,0.0834,0.6374,0.0851
419,NN_tune_trainable_dbca4_00978_978_seed=979_2022-10-27_18-19-12,0.556,0.0949,0.6385,0.0993
420,NN_tune_trainable_dbca4_00846_846_seed=847_2022-10-14_20-34-38,0.565,0.0908,0.6395,0.0904
421,NN_tune_trainable_dbca4_00925_925_seed=926_2022-10-22_10-48-24,0.556,0.0876,0.6409,0.0925
422,NN_tune_trainable_dbca4_00535_535_seed=536_2022-09-13_23-05-36,0.549,0.0836,0.6447,0.0852
423,NN_tune_trainable_dbca4_00045_45_seed=46_2022-08-23_17-06-10,0.566,0.0888,0.645,0.0893
424,NN_tune_trainable_dbca4_00239_239_seed=240_2022-08-28_14-16-35,0.58,0.0786,0.6401,0.081
425,NN_tune_trainable_dbca4_00370_370_seed=371_2022-08-31_18-38-41,0.561,0.0919,0.6431,0.0936
426,NN_tune_trainable_dbca4_00320_320_seed=321_2022-08-30_13-25-35,0.575,0.0932,0.6368,0.0958
427,NN_tune_trainable_dbca4_00765_765_seed=766_2022-10-06_18-04-45,0.552,0.088,0.6407,0.0905
428,NN_tune_trainable_dbca4_00554_554_seed=555_2022-09-15_21-00-32,0.561,0.083,0.6409,0.0852
429,NN_tune_trainable_dbca4_00026_26_seed=27_2022-08-23_05-22-09,0.556,0.0852,0.6387,0.0848
430,NN_tune_trainable_dbca4_00066_66_seed=67_2022-08-24_06-49-08,0.567,0.0843,0.6495,0.0873
431,NN_tune_trainable_dbca4_00459_459_seed=460_2022-09-06_07-27-32,0.572,0.089,0.6388,0.0897
432,NN_tune_trainable_dbca4_00836_836_seed=837_2022-10-13_20-40-11,0.563,0.0876,0.6346,0.0878
433,NN_tune_trainable_dbca4_00486_486_seed=487_2022-09-09_00-47-55,0.572,0.083,0.6411,0.0857
434,NN_tune_trainable_dbca4_00927_927_seed=928_2022-10-22_15-38-11,0.559,0.0832,0.6399,0.0829
435,NN_tune_trainable_dbca4_00225_225_seed=226_2022-08-28_05-40-25,0.574,0.0877,0.6383,0.0881
436,NN_tune_trainable_dbca4_00842_842_seed=843_2022-10-14_11-00-50,0.554,0.0846,0.6395,0.0856
437,NN_tune_trainable_dbca4_00560_560_seed=561_2022-09-16_11-29-49,0.561,0.0865,0.6392,0.0914
438,NN_tune_trainable_dbca4_00246_246_seed=247_2022-08-28_17-59-13,0.566,0.0972,0.6414,0.0987
439,NN_tune_trainable_dbca4_00983_983_seed=984_2022-10-28_06-19-28,0.547,0.0831,0.6413,0.0866
440,NN_tune_trainable_dbca4_00038_38_seed=39_2022-08-23_13-41-20,0.564,0.0901,0.6413,0.0918
441,NN_tune_trainable_dbca4_00648_648_seed=649_2022-09-25_05-18-03,0.56,0.0859,0.6359,0.0879
442,NN_tune_trainable_dbca4_00739_739_seed=740_2022-10-04_03-09-30,0.58,0.0872,0.6395,0.0873
443,NN_tune_trainable_dbca4_00355_355_seed=356_2022-08-31_09-52-31,0.549,0.0898,0.6391,0.0907
444,NN_tune_trainable_dbca4_00746_746_seed=747_2022-10-04_20-06-21,0.564,0.0821,0.6391,0.0841
445,NN_tune_trainable_dbca4_00668_668_seed=669_2022-09-27_00-32-33,0.571,0.0844,0.6435,0.0871
446,NN_tune_trainable_dbca4_00830_830_seed=831_2022-10-13_06-18-47,0.565,0.0911,0.6376,0.0899
447,NN_tune_trainable_dbca4_00014_14_seed=15_2022-08-22_22-20-22,0.562,0.0788,0.6414,0.0792
448,NN_tune_trainable_dbca4_00433_433_seed=434_2022-09-01_18-12-12,0.562,0.0819,0.6404,0.0813
449,NN_tune_trainable_dbca4_00995_995_seed=996_2022-10-29_11-12-34,0.547,0.0845,0.6405,0.0844
450,NN_tune_trainable_dbca4_00073_73_seed=74_2022-08-24_11-29-19,0.555,0.086,0.6401,0.0887
451,NN_tune_trainable_dbca4_00785_785_seed=786_2022-10-08_18-12-18,0.563,0.0914,0.6415,0.0928
452,NN_tune_trainable_dbca4_00634_634_seed=635_2022-09-23_22-02-26,0.579,0.0844,0.6444,0.0852
453,NN_tune_trainable_dbca4_00371_371_seed=372_2022-08-31_19-21-47,0.573,0.0832,0.6368,0.0871
454,NN_tune_trainable_dbca4_00490_490_seed=491_2022-09-09_10-28-03,0.558,0.0871,0.6373,0.086
455,NN_tune_trainable_dbca4_00245_245_seed=246_2022-08-28_17-54-30,0.566,0.0877,0.6428,0.0907
456,NN_tune_trainable_dbca4_00451_451_seed=452_2022-09-05_12-02-29,0.555,0.0891,0.6388,0.0916
457,NN_tune_trainable_dbca4_00671_671_seed=672_2022-09-27_07-45-18,0.569,0.0869,0.6417,0.0895
458,NN_tune_trainable_dbca4_00171_171_seed=172_2022-08-26_22-23-28,0.567,0.0897,0.6422,0.0911
459,NN_tune_trainable_dbca4_00259_259_seed=260_2022-08-29_01-48-43,0.552,0.0857,0.6435,0.0844
460,NN_tune_trainable_dbca4_00003_3_seed=4_2022-08-22_15-18-36,0.551,0.0862,0.6426,0.0884
461,NN_tune_trainable_dbca4_00763_763_seed=764_2022-10-06_13-15-55,0.565,0.0853,0.644,0.0887
462,NN_tune_trainable_dbca4_00967_967_seed=968_2022-10-26_15-53-21,0.568,0.0866,0.6378,0.0857
463,NN_tune_trainable_dbca4_00471_471_seed=472_2022-09-07_12-29-18,0.552,0.0922,0.6376,0.092
464,NN_tune_trainable_dbca4_00510_510_seed=511_2022-09-11_10-46-40,0.56,0.0823,0.6422,0.0852
465,NN_tune_trainable_dbca4_00226_226_seed=227_2022-08-28_06-31-41,0.566,0.091,0.6357,0.0894
466,NN_tune_trainable_dbca4_00949_949_seed=950_2022-10-24_20-37-51,0.548,0.0797,0.6412,0.0817
467,NN_tune_trainable_dbca4_00937_937_seed=938_2022-10-23_15-45-20,0.567,0.0827,0.6383,0.0833
468,NN_tune_trainable_dbca4_00452_452_seed=453_2022-09-05_14-28-07,0.559,0.0909,0.6363,0.0936
469,NN_tune_trainable_dbca4_00088_88_seed=89_2022-08-24_20-03-34,0.566,0.0875,0.6473,0.0899
470,NN_tune_trainable_dbca4_00532_532_seed=533_2022-09-13_15-49-34,0.559,0.0963,0.6385,0.0941
471,NN_tune_trainable_dbca4_00524_524_seed=525_2022-09-12_20-31-55,0.556,0.0916,0.6373,0.0928
472,NN_tune_trainable_dbca4_00879_879_seed=880_2022-10-17_20-21-01,0.559,0.0842,0.6404,0.0856
473,NN_tune_trainable_dbca4_00790_790_seed=791_2022-10-09_06-12-51,0.562,0.0768,0.639,0.0774
474,NN_tune_trainable_dbca4_00466_466_seed=467_2022-09-07_00-23-37,0.548,0.0755,0.6412,0.0802
475,NN_tune_trainable_dbca4_00059_59_seed=60_2022-08-24_02-20-16,0.558,0.0864,0.6376,0.089
476,NN_tune_trainable_dbca4_00507_507_seed=508_2022-09-11_03-32-24,0.559,0.0956,0.6431,0.0971
477,NN_tune_trainable_dbca4_00974_974_seed=975_2022-10-27_08-41-53,0.569,0.0811,0.6401,0.0812
478,NN_tune_trainable_dbca4_00069_69_seed=70_2022-08-24_09-01-49,0.563,0.0853,0.638,0.088
479,NN_tune_trainable_dbca4_00595_595_seed=596_2022-09-19_23-59-50,0.556,0.0887,0.6419,0.0888
480,NN_tune_trainable_dbca4_00474_474_seed=475_2022-09-07_19-45-09,0.549,0.0857,0.639,0.0881
481,NN_tune_trainable_dbca4_00198_198_seed=199_2022-08-27_14-03-55,0.572,0.0891,0.639,0.0915
482,NN_tune_trainable_dbca4_00854_854_seed=855_2022-10-15_15-42-44,0.563,0.0873,0.6464,0.088
483,NN_tune_trainable_dbca4_00017_17_seed=18_2022-08-23_00-39-23,0.563,0.0862,0.6383,0.0865
484,NN_tune_trainable_dbca4_00037_37_seed=38_2022-08-23_12-22-56,0.564,0.0818,0.6419,0.0844
485,NN_tune_trainable_dbca4_00811_811_seed=812_2022-10-11_08-38-26,0.56,0.0941,0.6459,0.0926
486,NN_tune_trainable_dbca4_00263_263_seed=264_2022-08-29_04-07-08,0.573,0.0941,0.6456,0.094
487,NN_tune_trainable_dbca4_00821_821_seed=822_2022-10-12_08-42-56,0.559,0.0948,0.6402,0.0953
488,NN_tune_trainable_dbca4_00744_744_seed=745_2022-10-04_15-14-31,0.566,0.0858,0.6423,0.0874
489,NN_tune_trainable_dbca4_00138_138_seed=139_2022-08-26_01-57-29,0.57,0.088,0.6417,0.0887
490,NN_tune_trainable_dbca4_00127_127_seed=128_2022-08-25_20-22-15,0.568,0.0904,0.6418,0.0906
491,NN_tune_trainable_dbca4_00251_251_seed=252_2022-08-28_21-11-21,0.554,0.0842,0.6391,0.0856
492,NN_tune_trainable_dbca4_00732_732_seed=733_2022-10-03_10-19-03,0.563,0.0829,0.6443,0.0837
493,NN_tune_trainable_dbca4_00481_481_seed=482_2022-09-08_12-39-34,0.562,0.0857,0.6396,0.0882
494,NN_tune_trainable_dbca4_00640_640_seed=641_2022-09-24_12-28-08,0.561,0.0847,0.6388,0.0847
495,NN_tune_trainable_dbca4_00204_204_seed=205_2022-08-27_17-28-16,0.568,0.091,0.6407,0.0926
496,NN_tune_trainable_dbca4_00070_70_seed=71_2022-08-24_09-08-58,0.552,0.0859,0.6382,0.0861
497,NN_tune_trainable_dbca4_00158_158_seed=159_2022-08-26_14-47-02,0.579,0.0917,0.6455,0.0938
498,NN_tune_trainable_dbca4_00016_16_seed=17_2022-08-23_00-36-10,0.571,0.0822,0.6378,0.0835
499,NN_tune_trainable_dbca4_00083_83_seed=84_2022-08-24_16-46-26,0.573,0.0891,0.6373,0.0909
500,NN_tune_trainable_dbca4_00115_115_seed=116_2022-08-25_12-19-06,0.56,0.0834,0.6403,0.085
501,NN_tune_trainable_dbca4_00005_5_seed=6_2022-08-22_17-38-53,0.567,0.088,0.6388,0.0906
502,NN_tune_trainable_dbca4_00232_232_seed=233_2022-08-28_10-14-13,0.567,0.0981,0.6398,0.097
503,NN_tune_trainable_dbca4_00434_434_seed=435_2022-09-01_18-12-12,0.556,0.0926,0.6405,0.0933
504,NN_tune_trainable_dbca4_00947_947_seed=948_2022-10-24_15-49-22,0.566,0.0816,0.6412,0.0853
505,NN_tune_trainable_dbca4_00288_288_seed=289_2022-08-29_18-42-44,0.574,0.0905,0.6394,0.0893
506,NN_tune_trainable_dbca4_00700_700_seed=701_2022-09-30_05-30-17,0.566,0.0868,0.6368,0.0875
507,NN_tune_trainable_dbca4_00343_343_seed=344_2022-08-31_02-33-36,0.556,0.084,0.6435,0.0862
508,NN_tune_trainable_dbca4_00011_11_seed=12_2022-08-22_21-00-05,0.559,0.0843,0.6355,0.0832
509,NN_tune_trainable_dbca4_00319_319_seed=320_2022-08-30_12-24-46,0.56,0.0867,0.6406,0.0857
510,NN_tune_trainable_dbca4_00976_976_seed=977_2022-10-27_13-30-25,0.553,0.0774,0.6376,0.077
511,NN_tune_trainable_dbca4_00140_140_seed=141_2022-08-26_03-52-01,0.569,0.0865,0.6409,0.089
512,NN_tune_trainable_dbca4_00948_948_seed=949_2022-10-24_18-13-36,0.559,0.0873,0.6399,0.0885
513,NN_tune_trainable_dbca4_00043_43_seed=44_2022-08-23_16-47-55,0.548,0.09,0.6371,0.0918
514,NN_tune_trainable_dbca4_00349_349_seed=350_2022-08-31_06-44-12,0.567,0.0904,0.6383,0.0931
515,NN_tune_trainable_dbca4_00189_189_seed=190_2022-08-27_08-56-35,0.567,0.0864,0.639,0.0909
516,NN_tune_trainable_dbca4_00651_651_seed=652_2022-09-25_10-06-15,0.563,0.0854,0.642,0.0883
517,NN_tune_trainable_dbca4_00142_142_seed=143_2022-08-26_04-25-52,0.561,0.0902,0.6377,0.0901
518,NN_tune_trainable_dbca4_00698_698_seed=699_2022-09-30_00-40-51,0.565,0.0893,0.6423,0.0924
519,NN_tune_trainable_dbca4_00550_550_seed=551_2022-09-15_11-21-17,0.562,0.0828,0.6384,0.0843
520,NN_tune_trainable_dbca4_00453_453_seed=454_2022-09-05_16-53-38,0.558,0.0898,0.6391,0.0906
521,NN_tune_trainable_dbca4_00013_13_seed=14_2022-08-22_22-19-36,0.567,0.0817,0.6375,0.0836
522,NN_tune_trainable_dbca4_00384_384_seed=385_2022-09-01_02-39-30,0.567,0.0797,0.6396,0.083
523,NN_tune_trainable_dbca4_00904_904_seed=905_2022-10-20_08-17-09,0.552,0.0849,0.6376,0.0872
524,NN_tune_trainable_dbca4_00570_570_seed=571_2022-09-17_11-40-13,0.561,0.0881,0.6431,0.0883
525,NN_tune_trainable_dbca4_00676_676_seed=677_2022-09-27_19-46-03,0.568,0.0909,0.6379,0.0934
526,NN_tune_trainable_dbca4_00230_230_seed=231_2022-08-28_08-49-21,0.568,0.0865,0.6447,0.0894
527,NN_tune_trainable_dbca4_00696_696_seed=697_2022-09-29_19-52-05,0.565,0.0864,0.6412,0.0892
528,NN_tune_trainable_dbca4_00267_267_seed=268_2022-08-29_06-25-33,0.558,0.0922,0.6434,0.0911
529,NN_tune_trainable_dbca4_00106_106_seed=107_2022-08-25_06-52-30,0.566,0.0856,0.6433,0.0866
530,NN_tune_trainable_dbca4_00476_476_seed=477_2022-09-08_00-35-20,0.567,0.0904,0.6424,0.09
531,NN_tune_trainable_dbca4_00748_748_seed=749_2022-10-05_00-57-39,0.572,0.0895,0.6439,0.0918
532,NN_tune_trainable_dbca4_00575_575_seed=576_2022-09-17_23-45-32,0.544,0.0817,0.6376,0.0809
533,NN_tune_trainable_dbca4_00901_901_seed=902_2022-10-20_01-04-28,0.568,0.0869,0.6383,0.0898
534,NN_tune_trainable_dbca4_00264_264_seed=265_2022-08-29_04-28-08,0.563,0.0905,0.6442,0.0882
535,NN_tune_trainable_dbca4_00297_297_seed=298_2022-08-29_23-43-55,0.562,0.0857,0.64,0.0876
536,NN_tune_trainable_dbca4_00611_611_seed=612_2022-09-21_14-33-11,0.559,0.0912,0.644,0.0935
537,NN_tune_trainable_dbca4_00605_605_seed=606_2022-09-21_00-05-31,0.555,0.084,0.6411,0.0841
538,NN_tune_trainable_dbca4_00408_408_seed=409_2022-09-01_17-00-10,,0.0573,0.5921,0.1065
539,NN_tune_trainable_dbca4_00869_869_seed=870_2022-10-16_20-24-56,0.578,0.0849,0.6464,0.0869
540,NN_tune_trainable_dbca4_00827_827_seed=828_2022-10-12_23-06-08,0.57,0.0768,0.6318,0.0815
541,NN_tune_trainable_dbca4_00791_791_seed=792_2022-10-09_08-36-46,0.573,0.0864,0.6384,0.0876
542,NN_tune_trainable_dbca4_00255_255_seed=256_2022-08-28_23-30-16,0.545,0.0847,0.6434,0.0868
543,NN_tune_trainable_dbca4_00454_454_seed=455_2022-09-05_19-19-57,0.571,0.0931,0.6386,0.0954
544,NN_tune_trainable_dbca4_00293_293_seed=294_2022-08-29_21-27-03,0.565,0.0878,0.6401,0.0886
545,NN_tune_trainable_dbca4_00359_359_seed=360_2022-08-31_12-16-52,0.565,0.087,0.6379,0.0869
546,NN_tune_trainable_5d366290_408_seed=409_2022-11-07_13-48-07,0.564,0.0852,0.645,0.0862
547,NN_tune_trainable_dbca4_00421_421_seed=422_2022-09-01_18-12-11,0.563,0.085,0.6434,0.0883
548,NN_tune_trainable_dbca4_00822_822_seed=823_2022-10-12_11-06-41,0.574,0.086,0.6394,0.0886
549,NN_tune_trainable_dbca4_00979_979_seed=980_2022-10-27_20-43-18,0.561,0.086,0.6411,0.0859
550,NN_tune_trainable_dbca4_00211_211_seed=212_2022-08-27_21-44-27,0.567,0.0903,0.6437,0.0934
551,NN_tune_trainable_dbca4_00064_64_seed=65_2022-08-24_04-56-50,0.562,0.0892,0.6382,0.0877
552,NN_tune_trainable_dbca4_00477_477_seed=478_2022-09-08_03-00-18,0.554,0.0851,0.6388,0.0876
553,NN_tune_trainable_dbca4_00445_445_seed=446_2022-09-04_21-30-10,0.552,0.0862,0.6408,0.0877
554,NN_tune_trainable_dbca4_00975_975_seed=976_2022-10-27_11-05-59,0.564,0.0967,0.6392,0.0984
555,NN_tune_trainable_dbca4_00291_291_seed=292_2022-08-29_20-25-25,0.569,0.0886,0.6412,0.0912
556,NN_tune_trainable_dbca4_00261_261_seed=262_2022-08-29_03-07-53,0.559,0.0837,0.6422,0.0851
557,NN_tune_trainable_dbca4_00743_743_seed=744_2022-10-04_12-48-43,0.564,0.0872,0.6441,0.0901
558,NN_tune_trainable_dbca4_00621_621_seed=622_2022-09-22_14-43-32,0.548,0.0883,0.6385,0.0905
559,NN_tune_trainable_dbca4_00007_7_seed=8_2022-08-22_18-09-52,0.546,0.0834,0.6382,0.0865
560,NN_tune_trainable_dbca4_00443_443_seed=444_2022-09-04_16-41-01,0.562,0.0858,0.6411,0.0862
561,NN_tune_trainable_dbca4_00997_997_seed=998_2022-10-29_16-01-36,0.554,0.0861,0.6438,0.0874
562,NN_tune_trainable_dbca4_00151_151_seed=152_2022-08-26_10-07-46,0.562,0.0841,0.6404,0.0886
563,NN_tune_trainable_dbca4_00081_81_seed=82_2022-08-24_16-11-31,0.56,0.0882,0.6387,0.0876
564,NN_tune_trainable_dbca4_00500_500_seed=501_2022-09-10_10-39-10,0.56,0.0808,0.6342,0.081
565,NN_tune_trainable_dbca4_00887_887_seed=888_2022-10-18_15-30-33,0.551,0.0841,0.6414,0.0845
566,NN_tune_trainable_dbca4_00866_866_seed=867_2022-10-16_15-57-30,0.551,0.0841,0.6372,0.0827
567,NN_tune_trainable_dbca4_00012_12_seed=13_2022-08-22_22-17-04,0.559,0.0818,0.6433,0.0827
568,NN_tune_trainable_dbca4_00552_552_seed=553_2022-09-15_16-10-56,0.56,0.0857,0.636,0.0893
569,NN_tune_trainable_dbca4_00825_825_seed=826_2022-10-12_18-18-06,0.566,0.0858,0.6408,0.0877
570,NN_tune_trainable_dbca4_00305_305_seed=306_2022-08-30_04-29-14,0.563,0.0854,0.643,0.0859
571,NN_tune_trainable_dbca4_00411_411_seed=412_2022-09-01_18-12-11,0.573,0.0847,0.6447,0.0836
572,NN_tune_trainable_dbca4_00092_92_seed=93_2022-08-24_22-46-25,0.552,0.084,0.6447,0.0852
573,NN_tune_trainable_dbca4_00186_186_seed=187_2022-08-27_06-51-20,0.571,0.0849,0.6346,0.0874
574,NN_tune_trainable_dbca4_00985_985_seed=986_2022-10-28_11-07-43,0.566,0.0908,0.6435,0.0951
575,NN_tune_trainable_dbca4_00767_767_seed=768_2022-10-06_22-53-39,0.565,0.0826,0.6454,0.0828
576,NN_tune_trainable_dbca4_00771_771_seed=772_2022-10-07_08-31-18,0.573,0.0816,0.6393,0.0825
577,NN_tune_trainable_dbca4_00478_478_seed=479_2022-09-08_05-25-05,0.56,0.0889,0.641,0.0885
578,NN_tune_trainable_dbca4_00795_795_seed=796_2022-10-09_18-12-27,0.555,0.0882,0.6419,0.0923
579,NN_tune_trainable_dbca4_00553_553_seed=554_2022-09-15_18-35-53,0.553,0.0787,0.6359,0.0814
580,NN_tune_trainable_dbca4_00041_41_seed=42_2022-08-23_14-43-32,0.554,0.0888,0.6395,0.0914
581,NN_tune_trainable_dbca4_00847_847_seed=848_2022-10-14_22-58-15,0.563,0.0872,0.6387,0.0883
